"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU13342",0.000237154150197628,3.95256916996047e-05,0.000197628458498024,0.000158102766798419,0.000553359683794466,0.000197628458498024,0.000395256916996047,0.000158102766798419,0.000790513833992095,0.000197628458498024,0.000790513833992095,7.90513833992095e-05,0.00142292490118577,0.000237154150197628,0.000197628458498024,3.95256916996047e-05,0.0008300395256917,3.95256916996047e-05,0.000553359683794466,3.95256916996047e-05
"bOTU12828",0.000553359683794466,3.95256916996047e-05,0.000276679841897233,0,0.000237154150197628,0,0.000158102766798419,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05,0.000197628458498024,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05,0.000355731225296443,3.95256916996047e-05,0.000474308300395257,7.90513833992095e-05,0.000237154150197628,7.90513833992095e-05
"bOTU14956",7.90513833992095e-05,0.000197628458498024,0.000395256916996047,0.000118577075098814,7.90513833992095e-05,0.000158102766798419,7.90513833992095e-05,0.000158102766798419,0.000395256916996047,0.000237154150197628,0.000316205533596838,0.000118577075098814,7.90513833992095e-05,0.000355731225296443,0.000118577075098814,0.000118577075098814,0.000158102766798419,0.000513833992094862,7.90513833992095e-05,0.000316205533596838
"bOTU11371",0.000513833992094862,3.95256916996047e-05,0.000158102766798419,0.000158102766798419,0.000434782608695652,3.95256916996047e-05,0.000158102766798419,0.000118577075098814,0.000553359683794466,7.90513833992095e-05,0.000316205533596838,7.90513833992095e-05,0.000197628458498024,0.000158102766798419,7.90513833992095e-05,0.000118577075098814,0.000434782608695652,7.90513833992095e-05,0.000869565217391304,7.90513833992095e-05
"bOTU10041",7.90513833992095e-05,0.000118577075098814,3.95256916996047e-05,0.000276679841897233,0,3.95256916996047e-05,0.000158102766798419,0.000316205533596838,0.000276679841897233,0.000158102766798419,0.000434782608695652,0.000237154150197628,3.95256916996047e-05,0.000355731225296443,0.000118577075098814,0.000197628458498024,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000237154150197628
"bOTU5400",0.000592885375494071,0.000276679841897233,0.000671936758893281,0,0.000395256916996047,0.000553359683794466,0.000474308300395257,0.000197628458498024,0.000316205533596838,0.000355731225296443,0.000355731225296443,0.000355731225296443,0.000197628458498024,0.000316205533596838,0.000316205533596838,0.000513833992094862,0.000632411067193676,0.000237154150197628,0.000395256916996047,0.000158102766798419
"bOTU14998",0.00185770750988142,0.000118577075098814,0.000592885375494071,3.95256916996047e-05,0.000553359683794466,7.90513833992095e-05,0.000434782608695652,0.000276679841897233,0.000790513833992095,7.90513833992095e-05,7.90513833992095e-05,0.000158102766798419,0.000316205533596838,0.000118577075098814,0.000948616600790514,0.000118577075098814,0.00106719367588933,0.000118577075098814,0.000434782608695652,3.95256916996047e-05
"bOTU10285",3.95256916996047e-05,0.000118577075098814,0.000197628458498024,0.000395256916996047,0.000197628458498024,0.000355731225296443,0.000237154150197628,0.000395256916996047,0.000237154150197628,0.000553359683794466,7.90513833992095e-05,0.000276679841897233,0.000158102766798419,0.000355731225296443,0.000118577075098814,0.000513833992094862,0.000395256916996047,0.000197628458498024,7.90513833992095e-05,0.000237154150197628
"bOTU12413",0.000355731225296443,0.000158102766798419,0.000355731225296443,0.000197628458498024,0.000158102766798419,3.95256916996047e-05,0.000434782608695652,0.000158102766798419,0.000671936758893281,0.000118577075098814,0.000632411067193676,0.000197628458498024,0.000355731225296443,0.000118577075098814,0.000316205533596838,0.000197628458498024,0.000474308300395257,0.000158102766798419,0.000316205533596838,0.000118577075098814
"bOTU13446",0.000395256916996047,0,0.000434782608695652,0,0.000474308300395257,0,0.000276679841897233,0,3.95256916996047e-05,0,7.90513833992095e-05,3.95256916996047e-05,0.000118577075098814,0,3.95256916996047e-05,0,0.000711462450592885,0,0.000395256916996047,0
"bOTU13312",0.00158102766798419,3.95256916996047e-05,0.000711462450592885,7.90513833992095e-05,0.000671936758893281,7.90513833992095e-05,0.000790513833992095,7.90513833992095e-05,0.00142292490118577,7.90513833992095e-05,0.000869565217391304,7.90513833992095e-05,0.000592885375494071,3.95256916996047e-05,0.000434782608695652,0.000158102766798419,0.00106719367588933,0.000237154150197628,0.00205533596837945,0.000118577075098814
"bOTU13948",0.000355731225296443,0.000158102766798419,0.000671936758893281,0.000118577075098814,0.00122529644268775,0.000118577075098814,3.95256916996047e-05,0.000592885375494071,0.000237154150197628,7.90513833992095e-05,0.000395256916996047,7.90513833992095e-05,0.000237154150197628,0.000237154150197628,0.00075098814229249,0.000513833992094862,0.000197628458498024,0.000158102766798419,0.000474308300395257,3.95256916996047e-05
"bOTU6426",0.000158102766798419,7.90513833992095e-05,3.95256916996047e-05,0.000158102766798419,0.000592885375494071,7.90513833992095e-05,0.000592885375494071,0.000276679841897233,0.000237154150197628,0.000316205533596838,0,0.000158102766798419,0.000474308300395257,0.000197628458498024,0.000118577075098814,0.000197628458498024,0.000395256916996047,0.000118577075098814,0.000276679841897233,0.000197628458498024
"bOTU10914",0.000237154150197628,3.95256916996047e-05,0,0.000118577075098814,0.000434782608695652,7.90513833992095e-05,0.000553359683794466,0.000237154150197628,0.000118577075098814,0.000276679841897233,3.95256916996047e-05,0.000158102766798419,0.000197628458498024,3.95256916996047e-05,0.000158102766798419,0,0.000276679841897233,0.000355731225296443,0.000197628458498024,3.95256916996047e-05
"bOTU9866",0.000355731225296443,7.90513833992095e-05,0.000118577075098814,7.90513833992095e-05,0.000434782608695652,0.000276679841897233,0.000316205533596838,7.90513833992095e-05,7.90513833992095e-05,0.000316205533596838,0,0.000197628458498024,0.000158102766798419,0.000158102766798419,0.000474308300395257,0,0.000118577075098814,0.000158102766798419,0.000237154150197628,0.000316205533596838
"bOTU14510",7.90513833992095e-05,0.000276679841897233,0,0.000316205533596838,0.000118577075098814,0.000592885375494071,0.000158102766798419,7.90513833992095e-05,7.90513833992095e-05,0.000474308300395257,0,0.000553359683794466,0.000118577075098814,0.000118577075098814,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05,7.90513833992095e-05,0.000395256916996047
"bOTU12343",0.000474308300395257,0.000118577075098814,0.000118577075098814,0.000355731225296443,0.00102766798418972,0.000671936758893281,0.0008300395256917,0.000790513833992095,0.000158102766798419,0.000790513833992095,0.000158102766798419,0.000276679841897233,0.000711462450592885,0.000158102766798419,0.000671936758893281,0.000118577075098814,0.000711462450592885,0.000474308300395257,0.00075098814229249,0.000474308300395257
"bOTU13306",0.000395256916996047,7.90513833992095e-05,0.000237154150197628,0.000158102766798419,0.000237154150197628,0.000237154150197628,0.000237154150197628,0.000316205533596838,0.000395256916996047,0.000237154150197628,0.00102766798418972,0.000395256916996047,0.000237154150197628,0.000474308300395257,0.000237154150197628,0.000316205533596838,0.000237154150197628,0.000197628458498024,0.000632411067193676,0.000316205533596838
"bOTU5165",7.90513833992095e-05,3.95256916996047e-05,0.000158102766798419,3.95256916996047e-05,0.000513833992094862,0,0.000434782608695652,0,0.000237154150197628,7.90513833992095e-05,0.000395256916996047,7.90513833992095e-05,0.00134387351778656,0,0.000276679841897233,3.95256916996047e-05,3.95256916996047e-05,0,3.95256916996047e-05,0
"bOTU8285",0.00102766798418972,0.000276679841897233,0.00102766798418972,0.000474308300395257,0.000711462450592885,0.000276679841897233,0.00150197628458498,0.000158102766798419,0.000434782608695652,0.000316205533596838,0.00114624505928854,0.000434782608695652,0.000988142292490119,0.000553359683794466,0.00118577075098814,0.000158102766798419,0.000434782608695652,0.000237154150197628,0.000276679841897233,0.000237154150197628
"bOTU12800",0.000158102766798419,0.00114624505928854,0.000355731225296443,0.000434782608695652,0,0.000909090909090909,0.000474308300395257,0.000553359683794466,0.000316205533596838,0.000276679841897233,0.000237154150197628,0.00110671936758893,0.000118577075098814,0.000909090909090909,0.000197628458498024,0.000711462450592885,0.000158102766798419,0.000513833992094862,0.000197628458498024,0.0008300395256917
"bOTU11622",3.95256916996047e-05,0.00122529644268775,0.000158102766798419,0.00075098814229249,3.95256916996047e-05,0.00134387351778656,7.90513833992095e-05,0.00106719367588933,0,0.000355731225296443,0.000118577075098814,0.00138339920948617,3.95256916996047e-05,0.00154150197628458,3.95256916996047e-05,0.00173913043478261,0.000158102766798419,0.00102766798418972,0.000158102766798419,0.00197628458498024
"bOTU7035",0.000434782608695652,0.00146245059288538,0.00142292490118577,0.00142292490118577,0.000434782608695652,0.000553359683794466,0.000355731225296443,0.000474308300395257,0.000948616600790514,0.000474308300395257,0.00138339920948617,0.000513833992094862,0.000553359683794466,0.000553359683794466,0.000513833992094862,0.000790513833992095,0.00075098814229249,0.000869565217391304,0.0008300395256917,0.000513833992094862
"bOTU10272",7.90513833992095e-05,0,0.000474308300395257,3.95256916996047e-05,0.000316205533596838,3.95256916996047e-05,0.000316205533596838,7.90513833992095e-05,0.000553359683794466,0,0.000513833992094862,0,0.00075098814229249,3.95256916996047e-05,0.000237154150197628,0,0.000158102766798419,3.95256916996047e-05,0.000395256916996047,0
"bOTU6019",0.000276679841897233,0.00268774703557312,0.000592885375494071,0.00130434782608696,0.000158102766798419,0.000553359683794466,3.95256916996047e-05,0.000276679841897233,7.90513833992095e-05,0.000434782608695652,0.000592885375494071,0.000869565217391304,7.90513833992095e-05,0.000948616600790514,0,0.000395256916996047,0.000237154150197628,0.00102766798418972,0.000118577075098814,0.000395256916996047
"bOTU14937",0.000592885375494071,3.95256916996047e-05,0.000118577075098814,7.90513833992095e-05,0,0.000158102766798419,7.90513833992095e-05,0.000118577075098814,0.000197628458498024,0.000237154150197628,0.000237154150197628,0.000355731225296443,0.000118577075098814,7.90513833992095e-05,0.000118577075098814,7.90513833992095e-05,0.000434782608695652,0.000197628458498024,0.000237154150197628,3.95256916996047e-05
"bOTU12784",0.0016600790513834,0.00316205533596838,0.00296442687747036,0.0033596837944664,0.000988142292490119,0.00233201581027668,0.00138339920948617,0.00209486166007905,0.00134387351778656,0.00217391304347826,0.0016600790513834,0.00241106719367589,0.00118577075098814,0.00245059288537549,0.00138339920948617,0.00339920948616601,0.00185770750988142,0.00241106719367589,0.00193675889328063,0.0024901185770751
"bOTU15252",0.000513833992094862,0.000237154150197628,0.000434782608695652,3.95256916996047e-05,7.90513833992095e-05,0,0.000276679841897233,0,0.000434782608695652,0,0.000474308300395257,3.95256916996047e-05,0.000197628458498024,3.95256916996047e-05,0.000276679841897233,3.95256916996047e-05,0.000592885375494071,0.000197628458498024,0.000237154150197628,3.95256916996047e-05
"bOTU2011",0.000158102766798419,0.000355731225296443,0.000474308300395257,0.000197628458498024,0.000158102766798419,3.95256916996047e-05,7.90513833992095e-05,7.90513833992095e-05,0.000197628458498024,3.95256916996047e-05,0.000513833992094862,0.000118577075098814,0.000237154150197628,7.90513833992095e-05,7.90513833992095e-05,0.000237154150197628,7.90513833992095e-05,0.000158102766798419,0.000118577075098814,0.000118577075098814
"bOTU14606",0.000197628458498024,0.00075098814229249,0.000869565217391304,0.000434782608695652,0.000553359683794466,0.0008300395256917,3.95256916996047e-05,0.000988142292490119,7.90513833992095e-05,0.000434782608695652,0.00075098814229249,0.000869565217391304,0.000197628458498024,0.000237154150197628,0.000118577075098814,0.000988142292490119,0.000118577075098814,0.000513833992094862,0.000395256916996047,0.000711462450592885
"bOTU11625",3.95256916996047e-05,0.000237154150197628,7.90513833992095e-05,0.000316205533596838,0,0.000395256916996047,0,0.000434782608695652,7.90513833992095e-05,0.000118577075098814,0.000158102766798419,0.000237154150197628,0,0.000158102766798419,0,0.000237154150197628,0.000118577075098814,0.000395256916996047,0,0.000118577075098814
"bOTU4433",0.000632411067193676,0.000869565217391304,0.00292490118577075,0.000474308300395257,0.00881422924901186,0.0140711462450593,0.00142292490118577,0.000316205533596838,0.000671936758893281,0.000237154150197628,0.00280632411067194,0.00142292490118577,0.00288537549407115,0.001699604743083,0.00193675889328063,0.000118577075098814,0.000395256916996047,0.000316205533596838,0.000158102766798419,3.95256916996047e-05
"bOTU12138",0.0008300395256917,0.00114624505928854,0.001699604743083,0.000237154150197628,0.0008300395256917,0.000513833992094862,0.000316205533596838,0.000592885375494071,0.000553359683794466,0.000632411067193676,0.00177865612648221,0.000395256916996047,0.000434782608695652,0.00075098814229249,0.000869565217391304,0.0008300395256917,0.00142292490118577,0.00106719367588933,0.00142292490118577,0.000948616600790514
"bOTU10411",0.000592885375494071,0,0.000553359683794466,0,0.00126482213438735,0,0,0,0.000553359683794466,0.000513833992094862,0.000553359683794466,0,0.000869565217391304,0,0,0,0,0,0.00280632411067194,0
"bOTU9992",0.001699604743083,0.00142292490118577,0.00154150197628458,0.00122529644268775,0.00106719367588933,0.00106719367588933,0.000316205533596838,0.000869565217391304,0.0008300395256917,0.000632411067193676,0.00221343873517787,0.00158102766798419,0.000948616600790514,0.00197628458498024,0.00118577075098814,0.000948616600790514,0.00118577075098814,0.00114624505928854,0.00138339920948617,0.000948616600790514
"bOTU11847",0.000474308300395257,7.90513833992095e-05,0.000316205533596838,0.000197628458498024,0.000237154150197628,0.000158102766798419,7.90513833992095e-05,0.000276679841897233,3.95256916996047e-05,0.000118577075098814,0.000671936758893281,0.000158102766798419,0.000197628458498024,0.000158102766798419,0.000158102766798419,0.000197628458498024,0.000197628458498024,0.000237154150197628,0.000316205533596838,0.000158102766798419
"bOTU12014",0.000395256916996047,0.000276679841897233,0.000474308300395257,3.95256916996047e-05,0.000434782608695652,0.000197628458498024,0.000197628458498024,3.95256916996047e-05,0.000355731225296443,7.90513833992095e-05,0.00075098814229249,0.000197628458498024,0.000158102766798419,0.000316205533596838,0.000316205533596838,0.000237154150197628,0.000395256916996047,0.000316205533596838,0.000395256916996047,0.000158102766798419
"bOTU10624",0.000237154150197628,0,0.000355731225296443,7.90513833992095e-05,0.000158102766798419,0,0.000197628458498024,0,0.000474308300395257,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000158102766798419,0.000118577075098814,0.000197628458498024,0.000118577075098814,0.000434782608695652,3.95256916996047e-05,0.000434782608695652,0.000118577075098814
"bOTU13268",0.0033596837944664,0.000592885375494071,0.0033596837944664,0.000711462450592885,0.00177865612648221,0.000355731225296443,0.00264822134387352,0.000158102766798419,0.00102766798418972,0.000395256916996047,0.00296442687747036,0.00075098814229249,0.00201581027667984,0.000790513833992095,0.0016600790513834,0.000237154150197628,0.00197628458498024,0.000513833992094862,0.00217391304347826,0.0008300395256917
